frame,time,sun_area_px,uncovered,frame_max,frame_mean,lx,temp_c,rh_pct,obscuration,sun_alt_deg
238,2026-08-12 19:33:37,7819,0.9999,227.0000,53.1920,8137.3813,37.7000,18.6000,0.0000,16.7806
239,2026-08-12 19:33:39,7824,1.0005,226.0000,53.2150,8131.5788,37.7000,18.5200,0.0000,16.7742
240,2026-08-12 19:33:41,7821,1.0001,227.0000,53.1110,8129.1384,37.7000,18.4400,0.0000,16.7679
241,2026-08-12 19:33:43,7802,0.9977,227.0000,53.1090,8127.4053,37.7000,18.3600,0.0000,16.7617
242,2026-08-12 19:33:45,7812,0.9990,226.0000,53.0710,8127.4053,37.7000,18.2800,0.0000,16.7555
243,2026-08-12 19:33:47,7810,0.9987,227.0000,53.0840,8128.2659,37.7000,18.2000,0.0000,16.7493
244,2026-08-12 19:33:49,7819,0.9999,227.0000,53.1170,8129.3628,37.7000,18.2600,0.0000,16.7431
245,2026-08-12 19:33:51,7818,0.9997,227.0000,53.1000,8318.2320,37.7000,18.3200,0.0000,16.7368
246,2026-08-12 19:33:53,7822,1.0003,228.0000,53.1090,8371.8779,37.7000,18.3800,0.0000,16.7304
247,2026-08-12 19:33:55,7824,1.0005,227.0000,53.1020,8384.2432,37.7000,18.4400,0.0000,16.7240
248,2026-08-12 19:33:57,7819,0.9999,228.0000,53.0620,8385.5899,37.7000,18.5000,0.0000,16.7176
249,2026-08-12 19:33:59,7816,0.9995,228.0000,53.0540,8385.3261,37.7000,18.4800,0.0000,16.7112
250,2026-08-12 19:34:01,7820,1.0000,227.0000,53.0620,8380.1108,37.7000,18.4600,0.0000,16.7049
251,2026-08-12 19:34:03,7817,0.9996,228.0000,53.0340,8366.5957,37.7000,18.4400,0.0000,16.6987
252,2026-08-12 19:34:05,7822,1.0003,228.0000,53.0400,8331.5538,37.7000,18.4200,0.0000,16.6925
253,2026-08-12 19:34:07,7821,1.0001,228.0000,53.0260,8112.0818,37.7000,18.4000,0.0000,16.6863
254,2026-08-12 19:34:09,7806,0.9982,228.0000,52.9990,8057.1460,37.7000,18.4600,0.0000,16.6801
255,2026-08-12 19:34:11,7819,0.9999,228.0000,53.0500,8051.8570,37.7000,18.5200,0.0000,16.6738
256,2026-08-12 19:34:13,7815,0.9994,228.0000,52.9920,8046.4963,37.7000,18.5800,0.0000,16.6674
257,2026-08-12 19:34:15,7819,0.9999,228.0000,53.0090,8045.1398,37.7000,18.6400,0.0000,16.6610
258,2026-08-12 19:34:17,7817,0.9996,228.0000,52.9750,8040.1740,37.7000,18.7000,0.0000,16.6546
259,2026-08-12 19:34:19,7813,0.9991,228.0000,52.9760,8035.7036,37.7000,18.7800,0.0000,16.6482
260,2026-08-12 19:34:21,7811,0.9988,228.0000,52.9820,8032.9311,37.7000,18.8600,0.0000,16.6419
261,2026-08-12 19:34:23,7817,0.9996,228.0000,52.9740,8027.2171,37.7000,18.9400,0.0000,16.6357
262,2026-08-12 19:34:25,7818,0.9997,228.0000,52.9620,8021.5432,37.7000,19.0200,0.0000,16.6295
263,2026-08-12 19:34:27,7821,1.0001,226.0000,52.9630,8013.1807,37.7000,19.1000,0.0000,16.6233
264,2026-08-12 19:34:29,7813,0.9991,228.0000,52.9170,8005.2305,37.7000,19.0400,0.0000,16.6171
265,2026-08-12 19:34:31,7812,0.9990,227.0000,52.9420,8005.2305,37.7000,18.9800,0.0000,16.6108
266,2026-08-12 19:34:33,7821,1.0001,228.0000,52.9460,8005.2305,37.7000,18.9200,0.0000,16.6044
267,2026-08-12 19:34:35,7814,0.9992,228.0000,52.9200,8005.2305,37.7000,18.8600,0.0000,16.5980
268,2026-08-12 19:34:37,7816,0.9995,228.0000,52.9080,8040.3890,37.7000,18.8000,0.0000,16.5916
269,2026-08-12 19:34:39,7809,0.9986,228.0000,52.8790,8431.1943,37.7000,18.7000,0.0000,16.5852
270,2026-08-12 19:34:41,7812,0.9990,227.0000,52.6420,8954.0280,37.7000,18.6000,0.0000,16.5789
271,2026-08-12 19:34:43,7806,0.9982,227.0000,52.6640,8958.3301,37.7000,18.5000,0.0000,16.5727
272,2026-08-12 19:34:45,7817,0.9996,227.0000,52.6640,8958.3301,37.7000,18.4000,0.0000,16.5665
273,2026-08-12 19:34:47,7813,0.9991,226.0000,52.6200,8958.3301,37.7000,18.3000,0.0000,16.5603
274,2026-08-12 19:34:49,7811,0.9988,227.0000,52.6540,8950.2111,37.7000,18.3400,0.0000,16.5541
275,2026-08-12 19:34:51,7807,0.9983,227.0000,52.6360,8840.4395,37.7000,18.3800,0.0000,16.5479
276,2026-08-12 19:34:53,7816,0.9995,227.0000,52.5980,8208.1805,37.7000,18.4200,0.0000,16.5417
277,2026-08-12 19:34:55,6773,0.8661,100.0000,17.0070,7978.5326,37.7000,18.4600,0.0000,16.5355
278,2026-08-12 19:34:57,7815,0.9994,226.0000,52.0410,7966.3737,37.7000,18.5000,0.0000,16.5293
279,2026-08-12 19:34:59,7803,0.9978,227.0000,52.2420,7965.2629,37.7000,18.4800,0.0000,16.5231
280,2026-08-12 19:35:01,7814,0.9992,227.0000,52.3160,7963.1354,37.7000,18.4600,0.0000,16.5168
281,2026-08-12 19:35:03,7820,1.0000,228.0000,52.4080,7958.5387,37.7000,18.4400,0.0000,16.5104
282,2026-08-12 19:35:05,7818,0.9997,227.0000,52.4120,7953.9919,37.7000,18.4200,0.0000,16.5040
283,2026-08-12 19:35:07,7814,0.9992,225.0000,52.3390,7945.3759,37.7000,18.4000,0.0000,16.4976
284,2026-08-12 19:35:09,7806,0.9982,227.0000,52.3360,7938.4727,37.6800,18.3600,0.0000,16.4912
285,2026-08-12 19:35:11,7815,0.9994,227.0000,52.4060,7936.3361,37.6600,18.3200,0.0000,16.4849
286,2026-08-12 19:35:13,7810,0.9987,226.0000,52.4270,7935.8403,37.6400,18.2800,0.0000,16.4787
287,2026-08-12 19:35:15,7816,0.9995,227.0000,52.3140,7931.9733,37.6200,18.2400,0.0000,16.4725
288,2026-08-12 19:35:17,7809,0.9986,227.0000,52.2400,7927.5636,37.6000,18.2000,0.0000,16.4663
289,2026-08-12 19:35:19,7815,0.9994,227.0000,52.3280,7925.5737,37.6200,18.2600,0.0000,16.4601
290,2026-08-12 19:35:21,7815,0.9994,227.0000,52.3640,7914.7739,37.6400,18.3200,0.0000,16.4538
291,2026-08-12 19:35:23,7822,1.0003,226.0000,52.3860,7910.9712,37.6600,18.3800,0.0000,16.4474
292,2026-08-12 19:35:25,7809,0.9986,227.0000,52.4260,7906.6100,37.6800,18.4400,0.0000,16.4410
293,2026-08-12 19:35:27,7807,0.9983,227.0000,52.4350,7901.0776,37.7000,18.5000,0.0000,16.4346
294,2026-08-12 19:35:29,7809,0.9986,227.0000,52.4450,7901.0776,37.6800,18.5000,0.0000,16.4282
295,2026-08-12 19:35:31,7808,0.9985,227.0000,52.4360,7900.2302,37.6600,18.5000,0.0000,16.4219
296,2026-08-12 19:35:33,7810,0.9987,226.0000,52.4760,7898.3931,37.6400,18.5000,0.0000,16.4157
297,2026-08-12 19:35:35,7813,0.9991,227.0000,52.5070,7894.6910,37.6200,18.5000,0.0000,16.4095
298,2026-08-12 19:35:37,7809,0.9986,227.0000,52.4940,7891.4863,37.6000,18.5000,0.0000,16.4033
299,2026-08-12 19:35:39,7815,0.9994,227.0000,52.5060,7881.6263,37.6000,18.5000,0.0000,16.3971
300,2026-08-12 19:35:41,7817,0.9996,226.0000,52.4030,7875.8082,37.6000,18.5000,0.0000,16.3908
301,2026-08-12 19:35:43,7820,1.0000,226.0000,52.4370,7871.2070,37.6000,18.5000,0.0000,16.3844
302,2026-08-12 19:35:45,7820,1.0000,227.0000,52.4310,7864.3875,37.6000,18.5000,0.0000,16.3780
303,2026-08-12 19:35:47,7820,1.0000,227.0000,52.4490,7859.1178,37.6000,18.5000,0.0000,16.3716
304,2026-08-12 19:35:49,7816,0.9995,227.0000,52.4930,7858.1103,37.6000,18.5600,0.0000,16.3652
305,2026-08-12 19:35:51,7810,0.9987,226.0000,52.4770,7849.7279,37.6000,18.6200,0.0000,16.3589
306,2026-08-12 19:35:53,7815,0.9994,227.0000,52.5000,7845.1218,37.6000,18.6800,0.0000,16.3527
307,2026-08-12 19:35:55,7817,0.9996,227.0000,52.5050,7843.2922,37.6000,18.7400,0.0000,16.3465
308,2026-08-12 19:35:57,7817,0.9996,227.0000,52.5250,7841.9111,37.6000,18.8000,0.0000,16.3403
309,2026-08-12 19:35:59,7816,0.9995,226.0000,52.5170,7839.4029,37.6000,18.7600,0.0000,16.3341
310,2026-08-12 19:36:01,7823,1.0004,226.0000,52.5700,7835.9492,37.6000,18.7200,0.0000,16.3278
311,2026-08-12 19:36:03,7803,0.9978,227.0000,52.5460,7833.7540,37.6000,18.6800,0.0000,16.3214
312,2026-08-12 19:36:05,7813,0.9991,227.0000,52.5590,7829.2673,37.6000,18.6400,0.0000,16.3150
313,2026-08-12 19:36:07,7809,0.9986,227.0000,52.5550,7825.0430,37.6000,18.6000,0.0000,16.3086
314,2026-08-12 19:36:09,7817,0.9996,227.0000,52.5790,7821.0229,37.6000,18.4600,0.0000,16.3022
315,2026-08-12 19:36:11,7821,1.0001,227.0000,52.6010,7820.1980,37.6000,18.3200,0.0000,16.2959
316,2026-08-12 19:36:13,7817,0.9996,227.0000,52.5630,7818.3398,37.6000,18.1800,0.0000,16.2897
317,2026-08-12 19:36:15,7813,0.9991,227.0000,52.5610,7815.5055,37.6000,18.0400,0.0000,16.2835
318,2026-08-12 19:36:17,7808,0.9985,227.0000,52.5910,7807.0153,37.6000,17.9000,0.0000,16.2773
319,2026-08-12 19:36:19,7815,0.9994,226.0000,52.6210,7805.9858,37.6000,17.9200,0.0000,16.2711
320,2026-08-12 19:36:21,7798,0.9972,226.0000,52.5980,7805.4231,37.6000,17.9400,0.0000,16.2649
321,2026-08-12 19:36:23,7808,0.9985,227.0000,52.6160,7805.2954,37.6000,17.9600,0.0001,16.2587
322,2026-08-12 19:36:25,7813,0.9991,226.0000,52.6470,7802.6383,37.6000,17.9800,0.0001,16.2525
323,2026-08-12 19:36:27,7812,0.9990,227.0000,52.6370,7794.1383,37.6000,18.0000,0.0002,16.2463
324,2026-08-12 19:36:29,7805,0.9981,227.0000,52.6310,7789.7814,37.5800,17.9400,0.0002,16.2401
325,2026-08-12 19:36:31,7803,0.9978,227.0000,52.6010,7782.4686,37.5600,17.8800,0.0003,16.2338
326,2026-08-12 19:36:33,7804,0.9980,227.0000,52.6390,7779.3034,37.5400,17.8200,0.0004,16.2274
327,2026-08-12 19:36:35,7808,0.9985,228.0000,52.6330,7777.0363,37.5200,17.7600,0.0005,16.2210
328,2026-08-12 19:36:37,7810,0.9987,228.0000,52.6210,7776.4209,37.5000,17.7000,0.0005,16.2146
329,2026-08-12 19:36:39,7814,0.9992,227.0000,52.6240,7775.6709,37.5000,17.6800,0.0006,16.2082
330,2026-08-12 19:36:41,7810,0.9987,227.0000,52.5090,7767.5431,37.5000,17.6600,0.0007,16.2019
331,2026-08-12 19:36:43,7815,0.9994,226.0000,52.5360,7763.7941,37.5000,17.6400,0.0008,16.1957
332,2026-08-12 19:36:45,7803,0.9978,227.0000,52.5120,7759.9656,37.5000,17.6200,0.0009,16.1895
333,2026-08-12 19:36:47,7804,0.9980,226.0000,52.5120,7759.3733,37.5000,17.6000,0.0010,16.1833
334,2026-08-12 19:36:49,7804,0.9980,227.0000,52.5130,7756.5383,37.5000,17.5600,0.0011,16.1771
335,2026-08-12 19:36:51,7811,0.9988,227.0000,52.5110,7754.5824,37.5000,17.5200,0.0012,16.1708
336,2026-08-12 19:36:53,7800,0.9974,228.0000,52.4920,7749.2707,37.5000,17.4800,0.0013,16.1644
337,2026-08-12 19:36:55,7805,0.9981,228.0000,52.4630,7745.7832,37.5000,17.4400,0.0014,16.1580
338,2026-08-12 19:36:57,7796,0.9969,228.0000,52.4740,7743.4318,37.5000,17.4000,0.0015,16.1516
339,2026-08-12 19:36:59,7800,0.9974,227.0000,52.4940,7736.6049,37.4800,17.4400,0.0017,16.1452
340,2026-08-12 19:37:01,7804,0.9980,227.0000,52.4780,7733.0181,37.4600,17.4800,0.0018,16.1389
341,2026-08-12 19:37:03,7799,0.9973,227.0000,52.4300,7728.0390,37.4400,17.5200,0.0019,16.1327
342,2026-08-12 19:37:05,7796,0.9969,227.0000,52.4310,7722.3679,37.4200,17.5600,0.0020,16.1265
343,2026-08-12 19:37:07,7798,0.9972,227.0000,52.4020,7721.1015,37.4000,17.6000,0.0022,16.1203
344,2026-08-12 19:37:09,7799,0.9973,226.0000,52.4320,7719.9843,37.4000,17.6200,0.0023,16.1141
345,2026-08-12 19:37:11,7799,0.9973,227.0000,52.4160,7718.4626,37.4000,17.6400,0.0024,16.1078
346,2026-08-12 19:37:13,7794,0.9967,227.0000,52.3940,7712.9014,37.4000,17.6600,0.0026,16.1014
347,2026-08-12 19:37:15,7789,0.9960,228.0000,52.3790,7707.0998,37.4000,17.6800,0.0027,16.0950
348,2026-08-12 19:37:17,7797,0.9971,227.0000,52.3820,7698.6380,37.4000,17.7000,0.0029,16.0886
349,2026-08-12 19:37:19,7787,0.9958,227.0000,52.3680,7690.3196,37.4000,17.7800,0.0030,16.0822
350,2026-08-12 19:37:21,7800,0.9974,227.0000,52.4070,7687.3882,37.4000,17.8600,0.0031,16.0759
351,2026-08-12 19:37:23,7781,0.9950,227.0000,52.3540,7684.7045,37.4000,17.9400,0.0033,16.0697
352,2026-08-12 19:37:25,7788,0.9959,226.0000,52.3510,7679.1944,37.4000,18.0200,0.0034,16.0635
353,2026-08-12 19:37:27,7780,0.9949,227.0000,52.3370,7677.1055,37.4000,18.1000,0.0036,16.0573
354,2026-08-12 19:37:29,7780,0.9949,227.0000,52.3340,7675.2257,37.4000,18.1000,0.0037,16.0511
355,2026-08-12 19:37:31,7789,0.9960,227.0000,52.3440,7671.1062,37.4000,18.1000,0.0039,16.0449
356,2026-08-12 19:37:33,7782,0.9951,228.0000,52.3280,7657.8232,37.4000,18.1000,0.0041,16.0387
357,2026-08-12 19:37:35,7780,0.9949,227.0000,52.3190,7653.9252,37.4000,18.1000,0.0042,16.0325
358,2026-08-12 19:37:37,7773,0.9940,228.0000,52.2590,7651.8906,37.4000,18.1000,0.0044,16.0263
359,2026-08-12 19:37:39,7774,0.9941,227.0000,52.2600,7645.7187,37.3800,18.1600,0.0046,16.0201
360,2026-08-12 19:37:41,7767,0.9932,227.0000,52.1230,7640.0944,37.3600,18.2200,0.0047,16.0138
361,2026-08-12 19:37:43,7767,0.9932,228.0000,52.1400,7629.5313,37.3400,18.2800,0.0049,16.0074
362,2026-08-12 19:37:45,7770,0.9936,226.0000,52.1600,7626.9082,37.3200,18.3400,0.0051,16.0010
363,2026-08-12 19:37:47,7770,0.9936,227.0000,52.1760,7624.9530,37.3000,18.4000,0.0052,15.9946
364,2026-08-12 19:37:49,7767,0.9932,227.0000,52.1610,7617.4987,37.3000,18.4600,0.0054,15.9882
365,2026-08-12 19:37:51,7762,0.9926,227.0000,52.1590,7614.8737,37.3000,18.5200,0.0056,15.9819
366,2026-08-12 19:37:53,7774,0.9941,227.0000,52.1810,7610.3706,37.3000,18.5800,0.0058,15.9757
367,2026-08-12 19:37:55,7767,0.9932,227.0000,52.1610,7608.6930,37.3000,18.6400,0.0060,15.9695
368,2026-08-12 19:37:57,7753,0.9914,228.0000,52.1500,7603.3913,37.3000,18.7000,0.0061,15.9633
369,2026-08-12 19:37:59,7759,0.9922,227.0000,52.1510,7597.5466,37.3000,18.6400,0.0063,15.9571
370,2026-08-12 19:38:01,7750,0.9910,227.0000,52.0960,7594.9531,37.3000,18.5800,0.0065,15.9508
371,2026-08-12 19:38:03,7751,0.9912,227.0000,52.0670,7592.0568,37.3000,18.5200,0.0067,15.9444
372,2026-08-12 19:38:05,7752,0.9913,227.0000,52.0540,7588.3042,37.3000,18.4600,0.0069,15.9380
373,2026-08-12 19:38:07,7747,0.9907,227.0000,52.0280,7582.7149,37.3000,18.4000,0.0071,15.9316
374,2026-08-12 19:38:09,7753,0.9914,226.0000,52.0690,7578.9106,37.3000,18.3400,0.0073,15.9252
375,2026-08-12 19:38:11,7742,0.9900,227.0000,52.0210,7574.4940,37.3000,18.2800,0.0075,15.9189
376,2026-08-12 19:38:13,7741,0.9899,227.0000,52.0250,7568.6142,37.3000,18.2200,0.0077,15.9127
377,2026-08-12 19:38:15,7747,0.9907,227.0000,52.0250,7565.4164,37.3000,18.1600,0.0079,15.9065
378,2026-08-12 19:38:17,7751,0.9912,226.0000,52.0350,7561.8154,37.3000,18.1000,0.0081,15.9003
379,2026-08-12 19:38:19,7752,0.9913,226.0000,52.0370,7557.2244,37.3000,17.9800,0.0083,15.8941
380,2026-08-12 19:38:21,7740,0.9898,227.0000,52.0170,7552.0479,37.3000,17.8600,0.0085,15.8878
381,2026-08-12 19:38:23,7739,0.9896,227.0000,51.9820,7545.2882,37.3000,17.7400,0.0087,15.8814
382,2026-08-12 19:38:25,7736,0.9893,226.0000,51.9120,7541.9523,37.3000,17.6200,0.0089,15.8750
383,2026-08-12 19:38:27,7739,0.9896,226.0000,51.9170,7536.8046,37.3000,17.5000,0.0091,15.8686
384,2026-08-12 19:38:29,7737,0.9894,226.0000,51.9360,7529.9570,37.3000,17.5800,0.0093,15.8622
385,2026-08-12 19:38:31,7745,0.9904,226.0000,51.9210,7527.5183,37.3000,17.6600,0.0095,15.8559
386,2026-08-12 19:38:33,7738,0.9895,227.0000,51.9300,7522.5040,37.3000,17.7400,0.0098,15.8497
387,2026-08-12 19:38:35,7732,0.9887,227.0000,51.8690,7516.3376,37.3000,17.8200,0.0100,15.8435
388,2026-08-12 19:38:37,7728,0.9882,227.0000,51.8500,7512.9420,37.3000,17.9000,0.0102,15.8373
389,2026-08-12 19:38:39,7722,0.9875,227.0000,51.8350,7503.9233,37.3000,17.9000,0.0104,15.8311
390,2026-08-12 19:38:41,7716,0.9867,227.0000,51.6690,7502.3203,37.3000,17.9000,0.0106,15.8249
391,2026-08-12 19:38:43,7718,0.9870,227.0000,51.6610,7491.3388,37.3000,17.9000,0.0109,15.8187
392,2026-08-12 19:38:45,7710,0.9859,226.0000,51.6820,7488.4055,37.3000,17.9000,0.0111,15.8125
393,2026-08-12 19:38:47,7719,0.9871,227.0000,51.6790,7481.7283,37.3000,17.9000,0.0113,15.8063
394,2026-08-12 19:38:49,7714,0.9864,227.0000,51.6520,7473.5197,37.2800,17.8000,0.0115,15.8001
395,2026-08-12 19:38:51,7719,0.9871,227.0000,51.6490,7467.9990,37.2600,17.7000,0.0118,15.7938
396,2026-08-12 19:38:53,7716,0.9867,227.0000,51.6280,7462.6903,37.2400,17.6000,0.0120,15.7874
397,2026-08-12 19:38:55,7709,0.9858,227.0000,51.6410,7460.2075,37.2200,17.5000,0.0122,15.7810
398,2026-08-12 19:38:57,7705,0.9853,227.0000,51.6270,7454.1531,37.2000,17.4000,0.0125,15.7746
399,2026-08-12 19:38:59,7707,0.9855,227.0000,51.6410,7446.6467,37.2000,17.4200,0.0127,15.7682
400,2026-08-12 19:39:01,7711,0.9861,226.0000,51.5850,7442.9723,37.2000,17.4400,0.0129,15.7619
401,2026-08-12 19:39:03,7699,0.9845,227.0000,51.6040,7440.2958,37.2000,17.4600,0.0132,15.7557
402,2026-08-12 19:39:05,7700,0.9847,227.0000,51.5740,7433.0727,37.2000,17.4800,0.0134,15.7495
403,2026-08-12 19:39:07,7700,0.9847,226.0000,51.5440,7428.9817,37.2000,17.5000,0.0136,15.7433
404,2026-08-12 19:39:09,7698,0.9844,226.0000,51.5690,7421.5836,37.2000,17.7000,0.0139,15.7371
405,2026-08-12 19:39:11,7695,0.9840,227.0000,51.5690,7418.6964,37.2000,17.9000,0.0141,15.7308
406,2026-08-12 19:39:13,7691,0.9835,227.0000,51.5540,7415.8827,37.2000,18.1000,0.0144,15.7244
407,2026-08-12 19:39:15,7689,0.9832,227.0000,51.4930,7413.0778,37.2000,18.3000,0.0146,15.7180
408,2026-08-12 19:39:17,7687,0.9830,227.0000,51.4950,7406.7418,37.2000,18.5000,0.0149,15.7116
409,2026-08-12 19:39:19,7687,0.9830,227.0000,51.5060,7395.4963,37.2000,18.3200,0.0151,15.7052
410,2026-08-12 19:39:21,7683,0.9825,227.0000,51.4950,7392.4779,37.2000,18.1400,0.0153,15.6989
411,2026-08-12 19:39:23,7681,0.9822,227.0000,51.4860,7389.5202,37.2000,17.9600,0.0156,15.6927
412,2026-08-12 19:39:25,7680,0.9821,227.0000,51.4740,7387.8076,37.2000,17.7800,0.0159,15.6865
413,2026-08-12 19:39:27,7672,0.9811,228.0000,51.4570,7383.1615,37.2000,17.6000,0.0161,15.6803
414,2026-08-12 19:39:29,7679,0.9820,227.0000,51.4620,7376.0781,37.2000,17.7600,0.0164,15.6741
415,2026-08-12 19:39:31,7676,0.9816,226.0000,51.4270,7374.2272,37.2000,17.9200,0.0166,15.6679
416,2026-08-12 19:39:33,7671,0.9809,227.0000,51.4370,7372.9211,37.2000,18.0800,0.0169,15.6617
417,2026-08-12 19:39:35,7673,0.9812,226.0000,51.4030,7363.3158,37.2000,18.2400,0.0171,15.6555
418,2026-08-12 19:39:37,7668,0.9806,227.0000,51.3630,7360.1335,37.2000,18.4000,0.0174,15.6493
419,2026-08-12 19:39:39,7665,0.9802,227.0000,51.3380,7353.9046,37.2000,18.2600,0.0177,15.6431
420,2026-08-12 19:39:41,7668,0.9806,226.0000,51.2820,7347.7136,37.2000,18.1200,0.0179,15.6368
421,2026-08-12 19:39:43,7660,0.9795,227.0000,51.2960,7345.7488,37.2000,17.9800,0.0182,15.6304
422,2026-08-12 19:39:45,7668,0.9806,227.0000,51.2970,7341.7115,37.2000,17.8400,0.0184,15.6240
423,2026-08-12 19:39:47,7652,0.9785,227.0000,51.2840,7329.5247,37.2000,17.7000,0.0187,15.6176
424,2026-08-12 19:39:49,7655,0.9789,227.0000,51.2730,7322.4765,37.2000,17.7600,0.0190,15.6112
425,2026-08-12 19:39:51,7656,0.9790,227.0000,51.2540,7320.3263,37.2000,17.8200,0.0192,15.6049
426,2026-08-12 19:39:53,7656,0.9790,227.0000,51.2240,7316.9629,37.2000,17.8800,0.0195,15.5987
427,2026-08-12 19:39:55,7654,0.9788,227.0000,51.2370,7312.5922,37.2000,17.9400,0.0198,15.5925
428,2026-08-12 19:39:57,7659,0.9794,226.0000,51.2420,7310.4030,37.2000,18.0000,0.0201,15.5863
429,2026-08-12 19:39:59,7646,0.9777,226.0000,51.1870,7305.4991,37.2000,18.1200,0.0203,15.5801
430,2026-08-12 19:40:01,7646,0.9777,226.0000,51.1670,7301.7044,37.2000,18.2400,0.0206,15.5738
431,2026-08-12 19:40:03,7637,0.9766,226.0000,51.1200,7300.2603,37.2000,18.3600,0.0209,15.5674
432,2026-08-12 19:40:05,7644,0.9775,226.0000,51.1540,7296.5200,37.2000,18.4800,0.0212,15.5610
433,2026-08-12 19:40:07,7636,0.9765,227.0000,51.0950,7288.0184,37.2000,18.6000,0.0214,15.5546
434,2026-08-12 19:40:09,7635,0.9763,226.0000,51.0850,7279.6589,37.2000,18.5800,0.0217,15.5482
435,2026-08-12 19:40:11,7643,0.9774,227.0000,51.0870,7275.9529,37.2000,18.5600,0.0220,15.5419
436,2026-08-12 19:40:13,7632,0.9760,226.0000,51.0610,7266.6937,37.2000,18.5400,0.0223,15.5357
437,2026-08-12 19:40:15,7627,0.9753,226.0000,51.0700,7264.6731,37.2000,18.5200,0.0226,15.5295
438,2026-08-12 19:40:17,7632,0.9760,226.0000,51.0630,7263.1289,37.2000,18.5000,0.0229,15.5233
439,2026-08-12 19:40:19,7625,0.9751,227.0000,50.9890,7257.1575,37.2000,18.4800,0.0231,15.5171
440,2026-08-12 19:40:21,7614,0.9737,226.0000,50.9800,7251.9758,37.2000,18.4600,0.0234,15.5109
441,2026-08-12 19:40:23,7618,0.9742,226.0000,50.9780,7248.6455,37.2000,18.4400,0.0237,15.5047
442,2026-08-12 19:40:25,7617,0.9740,226.0000,50.9410,7247.6858,37.2000,18.4200,0.0240,15.4985
443,2026-08-12 19:40:27,7605,0.9725,226.0000,50.9120,7240.6528,37.2000,18.4000,0.0243,15.4923
444,2026-08-12 19:40:29,7612,0.9734,226.0000,50.9020,7236.7597,37.1800,18.2200,0.0246,15.4861
445,2026-08-12 19:40:31,7596,0.9714,226.0000,50.8390,7230.7185,37.1600,18.0400,0.0249,15.4798
446,2026-08-12 19:40:33,7601,0.9720,226.0000,50.8730,7221.4218,37.1400,17.8600,0.0252,15.4734
447,2026-08-12 19:40:35,7602,0.9721,226.0000,50.8290,7216.7554,37.1200,17.6800,0.0255,15.4670
448,2026-08-12 19:40:37,7598,0.9716,226.0000,50.8030,7214.7232,37.1000,17.5000,0.0258,15.4606
449,2026-08-12 19:40:39,7590,0.9706,226.0000,50.7780,7211.7562,37.1000,17.5600,0.0261,15.4542
450,2026-08-12 19:40:41,7578,0.9691,226.0000,50.5210,7200.4235,37.1000,17.6200,0.0264,15.4479
451,2026-08-12 19:40:43,7595,0.9712,225.0000,50.5800,7192.3253,37.1000,17.6800,0.0267,15.4417
452,2026-08-12 19:40:45,7594,0.9711,225.0000,50.5980,7186.1640,37.1000,17.7400,0.0270,15.4355
453,2026-08-12 19:40:47,7593,0.9710,226.0000,50.5870,7183.4340,37.1000,17.8000,0.0272,15.4293
454,2026-08-12 19:40:49,7576,0.9688,226.0000,50.5480,7177.9582,37.0800,17.8000,0.0275,15.4231
455,2026-08-12 19:40:51,7583,0.9697,225.0000,50.5200,7176.9238,37.0600,17.8000,0.0279,15.4168
456,2026-08-12 19:40:53,7580,0.9693,225.0000,50.5280,7171.5676,37.0400,17.8000,0.0282,15.4104
457,2026-08-12 19:40:55,7572,0.9683,226.0000,50.4930,7163.1659,37.0200,17.8000,0.0285,15.4040
458,2026-08-12 19:40:57,7580,0.9693,225.0000,50.4780,7158.0719,37.0000,17.8000,0.0288,15.3976
459,2026-08-12 19:40:59,7575,0.9687,226.0000,50.4640,7153.3109,37.0000,17.7600,0.0291,15.3912
460,2026-08-12 19:41:01,7570,0.9680,226.0000,50.4610,7149.4360,37.0000,17.7200,0.0294,15.3849
461,2026-08-12 19:41:03,7576,0.9688,226.0000,50.4440,7139.7451,37.0000,17.6800,0.0297,15.3787
462,2026-08-12 19:41:05,7571,0.9682,225.0000,50.3720,7134.5585,37.0000,17.6400,0.0300,15.3725
463,2026-08-12 19:41:07,7554,0.9660,225.0000,50.3230,7128.7670,37.0000,17.6000,0.0303,15.3663
464,2026-08-12 19:41:09,7556,0.9662,225.0000,50.3470,7126.9812,37.0000,17.7200,0.0306,15.3601
465,2026-08-12 19:41:11,7574,0.9685,225.0000,50.3500,7119.6041,37.0000,17.8400,0.0309,15.3539
466,2026-08-12 19:41:13,7555,0.9661,225.0000,50.2800,7117.0219,37.0000,17.9600,0.0313,15.3477
467,2026-08-12 19:41:15,7557,0.9664,225.0000,50.2740,7112.9257,37.0000,18.0800,0.0316,15.3415
468,2026-08-12 19:41:17,7557,0.9664,225.0000,50.2810,7111.6440,37.0000,18.2000,0.0319,15.3353
469,2026-08-12 19:41:19,7554,0.9660,225.0000,50.2170,7100.0512,36.9800,18.1800,0.0322,15.3291
470,2026-08-12 19:41:21,7558,0.9665,226.0000,50.1950,7091.4330,36.9600,18.1600,0.0325,15.3228
471,2026-08-12 19:41:23,7553,0.9659,225.0000,50.1630,7088.4631,36.9400,18.1400,0.0329,15.3164
472,2026-08-12 19:41:25,7552,0.9657,225.0000,50.1740,7084.5832,36.9200,18.1200,0.0332,15.3100
473,2026-08-12 19:41:27,7542,0.9645,225.0000,50.1300,7082.5141,36.9000,18.1000,0.0335,15.3036
