time,t_rel,lx,lx_smooth
2026-08-12 19:22:05.445706,466.805,9754.561,9746.730
2026-08-12 19:22:06.445706,467.805,9737.753,9745.448
2026-08-12 19:22:07.445706,468.805,9734.107,9737.753
2026-08-12 19:22:08.445706,469.805,9729.045,9736.471
2026-08-12 19:22:09.445706,470.805,9745.448,9734.107
2026-08-12 19:22:10.445706,471.805,9724.658,9731.476
2026-08-12 19:22:11.445706,472.805,9736.471,9729.045
2026-08-12 19:22:12.445706,473.805,9720.271,9728.843
2026-08-12 19:22:13.445706,474.805,9728.843,9725.603
2026-08-12 19:22:14.445706,475.805,9731.476,9724.658
2026-08-12 19:22:15.445706,476.805,9725.603,9723.038
2026-08-12 19:22:16.445706,477.805,9723.038,9723.038
2026-08-12 19:22:17.445706,478.805,9715.073,9720.271
2026-08-12 19:22:18.445706,479.805,9714.061,9715.073
2026-08-12 19:22:19.445706,480.805,9693.811,9714.061
2026-08-12 19:22:20.445706,481.805,9699.683,9710.618
2026-08-12 19:22:21.445706,482.805,9709.943,9709.943
2026-08-12 19:22:22.445706,483.805,9710.618,9707.107
2026-08-12 19:22:23.445706,484.805,9723.982,9706.568
2026-08-12 19:22:24.445706,485.805,9707.107,9705.690
2026-08-12 19:22:25.445706,486.805,9705.690,9702.990
2026-08-12 19:22:26.445706,487.805,9706.568,9699.683
2026-08-12 19:22:27.445706,488.805,9675.248,9699.683
2026-08-12 19:22:28.445706,489.805,9702.990,9697.860
2026-08-12 19:22:29.445706,490.805,9686.318,9694.688
2026-08-12 19:22:30.445706,491.805,9694.688,9689.490
2026-08-12 19:22:31.445706,492.805,9697.860,9688.613
2026-08-12 19:22:32.445706,493.805,9689.490,9686.318
2026-08-12 19:22:33.445706,494.805,9688.613,9686.048
2026-08-12 19:22:34.445706,495.805,9679.433,9679.433
2026-08-12 19:22:35.445706,496.805,9672.008,9679.433
2026-08-12 19:22:36.445706,497.805,9686.048,9678.083
2026-08-12 19:22:37.445706,498.805,9676.125,9677.003
2026-08-12 19:22:38.445706,499.805,9678.083,9676.801
2026-08-12 19:22:39.445706,500.805,9660.195,9676.125
2026-08-12 19:22:40.445706,501.805,9677.003,9672.008
2026-08-12 19:22:41.445706,502.805,9665.258,9665.258
2026-08-12 19:22:42.445706,503.805,9662.693,9664.583
2026-08-12 19:22:43.445706,504.805,9656.618,9664.583
2026-08-12 19:22:44.445706,505.805,9664.583,9664.516
2026-08-12 19:22:45.445706,506.805,9676.801,9663.165
2026-08-12 19:22:46.445706,507.805,9663.165,9662.693
2026-08-12 19:22:47.445706,508.805,9651.825,9662.693
2026-08-12 19:22:48.445706,509.805,9657.495,9658.508
2026-08-12 19:22:49.445706,510.805,9647.370,9657.495
2026-08-12 19:22:50.445706,511.805,9669.443,9656.618
2026-08-12 19:22:51.445706,512.805,9664.516,9651.825
2026-08-12 19:22:52.445706,513.805,9640.823,9649.261
2026-08-12 19:22:53.445706,514.805,9658.508,9647.370
2026-08-12 19:22:54.445706,515.805,9645.278,9645.278
2026-08-12 19:22:55.445706,516.805,9644.062,9644.062
2026-08-12 19:22:56.445706,517.805,9649.261,9641.565
2026-08-12 19:22:57.445706,518.805,9637.312,9641.093
2026-08-12 19:22:58.445706,519.805,9641.565,9640.823
2026-08-12 19:22:59.445706,520.805,9641.093,9639.473
2026-08-12 19:23:00.445706,521.805,9639.473,9637.312
2026-08-12 19:23:01.445706,522.805,9623.745,9631.103
2026-08-12 19:23:02.445706,523.805,9631.103,9623.745
2026-08-12 19:23:03.445706,524.805,9621.923,9623.476
2026-08-12 19:23:04.445706,525.805,9617.468,9621.923
2026-08-12 19:23:05.445706,526.805,9613.891,9618.548
2026-08-12 19:23:06.445706,527.805,9612.136,9617.468
2026-08-12 19:23:07.445706,528.805,9618.548,9614.498
2026-08-12 19:23:08.445706,529.805,9623.476,9614.431
2026-08-12 19:23:09.445706,530.805,9614.431,9613.891
2026-08-12 19:23:10.445706,531.805,9610.312,9612.136
2026-08-12 19:23:11.445706,532.805,9614.498,9610.312
2026-08-12 19:23:12.445706,533.805,9609.030,9609.030
2026-08-12 19:23:13.445706,534.805,9600.256,9605.588
2026-08-12 19:23:14.445706,535.805,9605.588,9600.256
2026-08-12 19:23:15.445706,536.805,9595.261,9595.261
2026-08-12 19:23:16.445706,537.805,9592.088,9592.088
2026-08-12 19:23:17.445706,538.805,9581.625,9581.625
2026-08-12 19:23:18.445706,539.805,9578.723,9580.748
2026-08-12 19:23:19.445706,540.805,9579.601,9579.601
2026-08-12 19:23:20.445706,541.805,9559.080,9578.723
2026-08-12 19:23:21.445706,542.805,9577.238,9578.723
2026-08-12 19:23:22.445706,543.805,9562.928,9577.440
2026-08-12 19:23:23.445706,544.805,9577.440,9577.238
2026-08-12 19:23:24.445706,545.805,9580.748,9566.708
2026-08-12 19:23:25.445706,546.805,9566.708,9562.928
2026-08-12 19:23:26.445706,547.805,9554.018,9559.080
2026-08-12 19:23:27.445706,548.805,9558.743,9558.743
2026-08-12 19:23:28.445706,549.805,9578.790,9554.018
2026-08-12 19:23:29.445706,550.805,9550.846,9550.846
2026-08-12 19:23:30.445706,551.805,9544.838,9546.188
2026-08-12 19:23:31.445706,552.805,9546.188,9545.445
2026-08-12 19:23:32.445706,553.805,9543.353,9544.838
2026-08-12 19:23:33.445706,554.805,9545.445,9543.353
2026-08-12 19:23:34.445706,555.805,9542.745,9542.745
2026-08-12 19:23:35.445706,556.805,9538.155,9540.855
2026-08-12 19:23:36.445706,557.805,9540.721,9540.721
2026-08-12 19:23:37.445706,558.805,9540.855,9538.155
2026-08-12 19:23:38.445706,559.805,9528.503,9528.503
2026-08-12 19:23:39.445706,560.805,9528.301,9528.301
2026-08-12 19:23:40.445706,561.805,9521.348,9523.508
2026-08-12 19:23:41.445706,562.805,9516.218,9521.348
2026-08-12 19:23:42.445706,563.805,9519.593,9519.593
2026-08-12 19:23:43.445706,564.805,9523.508,9516.218
2026-08-12 19:23:44.445706,565.805,9507.375,9514.125
2026-08-12 19:23:45.445706,566.805,9511.830,9511.830
2026-08-12 19:23:46.445706,567.805,9509.400,9509.400
2026-08-12 19:23:47.445706,568.805,9514.125,9507.375
2026-08-12 19:23:48.445706,569.805,9502.043,9504.136
2026-08-12 19:23:49.445706,570.805,9504.136,9503.865
2026-08-12 19:23:50.445706,571.805,9503.865,9502.043
2026-08-12 19:23:51.445706,572.805,9494.955,9494.955
2026-08-12 19:23:52.445706,573.805,9492.391,9492.391
2026-08-12 19:23:53.445706,574.805,9490.163,9490.163
2026-08-12 19:23:54.445706,575.805,9485.168,9485.168
2026-08-12 19:23:55.445706,576.805,9470.183,9481.793
2026-08-12 19:23:56.445706,577.805,9477.676,9478.553
2026-08-12 19:23:57.445706,578.805,9468.833,9477.676
2026-08-12 19:23:58.445706,579.805,9475.245,9475.245
2026-08-12 19:23:59.445706,580.805,9481.793,9472.681
2026-08-12 19:24:00.445706,581.805,9478.553,9470.183
2026-08-12 19:24:01.445706,582.805,9468.968,9468.968
2026-08-12 19:24:02.445706,583.805,9472.681,9468.833
2026-08-12 19:24:03.445706,584.805,9442.035,9466.538
2026-08-12 19:24:04.445706,585.805,9466.538,9457.088
2026-08-12 19:24:05.445706,586.805,9451.216,9451.891
2026-08-12 19:24:06.445706,587.805,9441.158,9451.216
2026-08-12 19:24:07.445706,588.805,9457.088,9449.528
2026-08-12 19:24:08.445706,589.805,9451.891,9442.035
2026-08-12 19:24:09.445706,590.805,9434.678,9441.158
2026-08-12 19:24:10.445706,591.805,9449.528,9439.808
2026-08-12 19:24:11.445706,592.805,9433.598,9434.678
2026-08-12 19:24:12.445706,593.805,9427.860,9433.598
2026-08-12 19:24:13.445706,594.805,9421.583,9433.598
2026-08-12 19:24:14.445706,595.805,9439.808,9433.598
2026-08-12 19:24:15.445706,596.805,9422.056,9433.598
2026-08-12 19:24:16.445706,597.805,9430.357,9433.598
2026-08-12 19:24:17.445706,598.805,9405.315,9433.598
2026-08-12 19:24:18.445706,599.805,9400.455,9433.598
2026-08-12 19:24:19.445706,600.805,9423.540,9439.808
2026-08-12 19:24:20.445706,601.805,9446.490,9446.490
2026-08-12 19:24:21.445706,602.805,9506.971,9506.971
2026-08-12 19:24:22.445706,603.805,9560.835,9560.835
2026-08-12 19:24:23.445706,604.805,9652.096,9585.203
2026-08-12 19:24:24.445706,605.805,9593.573,9593.573
2026-08-12 19:24:25.445706,606.805,9585.203,9621.248
2026-08-12 19:24:26.445706,607.805,9621.248,9652.096
2026-08-12 19:24:27.445706,608.805,9721.351,9665.460
2026-08-12 19:24:28.445706,609.805,9665.460,9679.298
2026-08-12 19:24:29.445706,610.805,9679.298,9721.351
2026-08-12 19:24:30.445706,611.805,9834.953,9815.918
2026-08-12 19:24:31.445706,612.805,9821.318,9821.318
2026-08-12 19:24:32.445706,613.805,9815.918,9832.522
2026-08-12 19:24:33.445706,614.805,9872.820,9832.522
2026-08-12 19:24:34.445706,615.805,9866.070,9832.522
2026-08-12 19:24:35.445706,616.805,9906.030,9832.522
2026-08-12 19:24:36.445706,617.805,9932.828,9834.953
2026-08-12 19:24:37.445706,618.805,9832.522,9834.953
2026-08-12 19:24:38.445706,619.805,9864.181,9832.522
2026-08-12 19:24:39.445706,620.805,9840.083,9840.083
2026-08-12 19:24:40.445706,621.805,9611.393,9840.083
2026-08-12 19:24:41.445706,622.805,9678.758,9832.522
2026-08-12 19:24:42.445706,623.805,9741.803,9822.870
2026-08-12 19:24:43.445706,624.805,9959.355,9822.870
2026-08-12 19:24:44.445706,625.805,9722.633,9822.870
2026-08-12 19:24:45.445706,626.805,9683.482,9822.870
2026-08-12 19:24:46.445706,627.805,9879.030,9819.631
2026-08-12 19:24:47.445706,628.805,8122.343,9759.556
2026-08-12 19:24:48.445706,629.805,9759.556,9759.556
2026-08-12 19:24:49.445706,630.805,9822.870,9759.556
2026-08-12 19:24:50.445706,631.805,9843.256,9759.556
2026-08-12 19:24:51.445706,632.805,9840.623,9740.926
2026-08-12 19:24:52.445706,633.805,9855.000,9759.556
2026-08-12 19:24:53.445706,634.805,9819.631,9793.980
2026-08-12 19:24:54.445706,635.805,9740.926,9793.980
2026-08-12 19:24:55.445706,636.805,9703.868,9793.980
2026-08-12 19:24:56.445706,637.805,9685.238,9793.980
2026-08-12 19:24:57.445706,638.805,9663.030,9777.578
2026-08-12 19:24:58.445706,639.805,9665.325,9740.926
2026-08-12 19:24:59.445706,640.805,9793.980,9703.868
2026-08-12 19:25:00.445706,641.805,9891.653,9703.868
2026-08-12 19:25:01.445706,642.805,9907.516,9703.868
2026-08-12 19:25:02.445706,643.805,9777.578,9685.238
2026-08-12 19:25:03.445706,644.805,9647.506,9665.325
2026-08-12 19:25:04.445706,645.805,9640.080,9665.325
2026-08-12 19:25:05.445706,646.805,9624.353,9665.325
2026-08-12 19:25:06.445706,647.805,9614.903,9647.506
2026-08-12 19:25:07.445706,648.805,9823.613,9646.897
2026-08-12 19:25:08.445706,649.805,9866.543,9640.080
2026-08-12 19:25:09.445706,650.805,9646.897,9624.353
2026-08-12 19:25:10.445706,651.805,9551.723,9624.353
2026-08-12 19:25:11.445706,652.805,9685.508,9614.903
2026-08-12 19:25:12.445706,653.805,9624.353,9551.723
2026-08-12 19:25:13.445706,654.805,9348.278,9348.278
2026-08-12 19:25:14.445706,655.805,9272.678,9272.678
2026-08-12 19:25:15.445706,656.805,9247.771,9248.040
2026-08-12 19:25:16.445706,657.805,9248.040,9247.771
2026-08-12 19:25:17.445706,658.805,9224.280,9225.968
2026-08-12 19:25:18.445706,659.805,9222.931,9225.900
2026-08-12 19:25:19.445706,660.805,9225.900,9224.280
2026-08-12 19:25:20.445706,661.805,9215.978,9222.931
2026-08-12 19:25:21.445706,662.805,9225.968,9222.660
2026-08-12 19:25:22.445706,663.805,9203.355,9215.978
2026-08-12 19:25:23.445706,664.805,9192.353,9211.253
2026-08-12 19:25:24.445706,665.805,9211.253,9210.780
2026-08-12 19:25:25.445706,666.805,9198.495,9206.730
2026-08-12 19:25:26.445706,667.805,9222.660,9203.355
2026-08-12 19:25:27.445706,668.805,9206.730,9203.355
2026-08-12 19:25:28.445706,669.805,9210.780,9201.195
2026-08-12 19:25:29.445706,670.805,9201.195,9199.575
2026-08-12 19:25:30.445706,671.805,9199.575,9198.495
2026-08-12 19:25:31.445706,672.805,9203.355,9198.495
2026-08-12 19:25:32.445706,673.805,9186.480,9186.480
2026-08-12 19:25:33.445706,674.805,9184.455,9184.455
2026-08-12 19:25:34.445706,675.805,9178.448,9179.663
2026-08-12 19:25:35.445706,676.805,9179.663,9178.448
2026-08-12 19:25:36.445706,677.805,9160.897,9172.846
2026-08-12 19:25:37.445706,678.805,9167.445,9171.766
2026-08-12 19:25:38.445706,679.805,9172.846,9167.445
2026-08-12 19:25:39.445706,680.805,9171.766,9165.150
2026-08-12 19:25:40.445706,681.805,9165.150,9160.897
2026-08-12 19:25:41.445706,682.805,9158.400,9160.628
2026-08-12 19:25:42.445706,683.805,9160.628,9158.400
2026-08-12 19:25:43.445706,684.805,9157.995,9157.995
2026-08-12 19:25:44.445706,685.805,9148.950,9149.221
2026-08-12 19:25:45.445706,686.805,9149.221,9148.950
2026-08-12 19:25:46.445706,687.805,9144.630,9146.723
2026-08-12 19:25:47.445706,688.805,9142.673,9144.630
2026-08-12 19:25:48.445706,689.805,9146.723,9142.673
2026-08-12 19:25:49.445706,690.805,9133.966,9133.966
2026-08-12 19:25:50.445706,691.805,9124.718,9133.357
2026-08-12 19:25:51.445706,692.805,9121.883,9126.811
2026-08-12 19:25:52.445706,693.805,9126.811,9124.718
2026-08-12 19:25:53.445706,694.805,9133.357,9121.883
2026-08-12 19:25:54.445706,695.805,9110.476,9119.857
2026-08-12 19:25:55.445706,696.805,9116.078,9116.078
2026-08-12 19:25:56.445706,697.805,9119.857,9110.476
2026-08-12 19:25:57.445706,698.805,9108.721,9108.721
2026-08-12 19:25:58.445706,699.805,9098.325,9106.628
2026-08-12 19:25:59.445706,700.805,9104.468,9104.468
2026-08-12 19:26:00.445706,701.805,9106.628,9103.726
2026-08-12 19:26:01.445706,702.805,9103.726,9102.982
2026-08-12 19:26:02.445706,703.805,9102.982,9099.338
2026-08-12 19:26:03.445706,704.805,9099.338,9098.325
2026-08-12 19:26:04.445706,705.805,9098.123,9098.123
2026-08-12 19:26:05.445706,706.805,9080.573,9089.348
2026-08-12 19:26:06.445706,707.805,9080.505,9082.732
2026-08-12 19:26:07.445706,708.805,9082.732,9080.573
2026-08-12 19:26:08.445706,709.805,9089.348,9080.505
2026-08-12 19:26:09.445706,710.805,9075.848,9075.848
2026-08-12 19:26:10.445706,711.805,9075.375,9075.375
2026-08-12 19:26:11.445706,712.805,9069.232,9073.418
2026-08-12 19:26:12.445706,713.805,9073.418,9072.945
2026-08-12 19:26:13.445706,714.805,9071.056,9071.056
2026-08-12 19:26:14.445706,715.805,9052.493,9069.232
2026-08-12 19:26:15.445706,716.805,9067.681,9067.681
2026-08-12 19:26:16.445706,717.805,9072.945,9066.466
2026-08-12 19:26:17.445706,718.805,9046.755,9059.985
2026-08-12 19:26:18.445706,719.805,9066.466,9052.830
2026-08-12 19:26:19.445706,720.805,9046.620,9052.830
2026-08-12 19:26:20.445706,721.805,9052.763,9052.763
2026-08-12 19:26:21.445706,722.805,9059.985,9052.493
2026-08-12 19:26:22.445706,723.805,9052.830,9051.075
2026-08-12 19:26:23.445706,724.805,9049.118,9049.118
2026-08-12 19:26:24.445706,725.805,9036.766,9048.308
2026-08-12 19:26:25.445706,726.805,9048.308,9048.308
2026-08-12 19:26:26.445706,727.805,9055.261,9046.620
2026-08-12 19:26:27.445706,728.805,9051.075,9042.705
2026-08-12 19:26:28.445706,729.805,9042.705,9036.766
2026-08-12 19:26:29.445706,730.805,9035.686,9035.686
2026-08-12 19:26:30.445706,731.805,9025.088,9025.088
2026-08-12 19:26:31.445706,732.805,8997.143,9022.726
2026-08-12 19:26:32.445706,733.805,9021.646,9021.646
2026-08-12 19:26:33.445706,734.805,9011.386,9016.448
2026-08-12 19:26:34.445706,735.805,9012.870,9014.558
2026-08-12 19:26:35.445706,736.805,9022.726,9012.870
2026-08-12 19:26:36.445706,737.805,9016.448,9011.386
2026-08-12 19:26:37.445706,738.805,8997.278,8998.628
2026-08-12 19:26:38.445706,739.805,9014.558,8997.278
2026-08-12 19:26:39.445706,740.805,8994.308,8997.278
2026-08-12 19:26:40.445706,741.805,8987.896,8996.130
2026-08-12 19:26:41.445706,742.805,8993.903,8994.308
2026-08-12 19:26:42.445706,743.805,8996.130,8993.903
2026-08-12 19:26:43.445706,744.805,8998.628,8990.190
2026-08-12 19:26:44.445706,745.805,8976.690,8987.896
2026-08-12 19:26:45.445706,746.805,8982.226,8987.896
2026-08-12 19:26:46.445706,747.805,8978.716,8986.748
2026-08-12 19:26:47.445706,748.805,8986.748,8982.226
2026-08-12 19:26:48.445706,749.805,8990.190,8980.942
2026-08-12 19:26:49.445706,750.805,8980.942,8980.875
2026-08-12 19:26:50.445706,751.805,8968.995,8978.716
2026-08-12 19:26:51.445706,752.805,8980.875,8977.905
2026-08-12 19:26:52.445706,753.805,8987.963,8977.905
2026-08-12 19:26:53.445706,754.805,8977.905,8968.995
2026-08-12 19:26:54.445706,755.805,8966.025,8966.025
2026-08-12 19:26:55.445706,756.805,8961.638,8965.958
2026-08-12 19:26:56.445706,757.805,8965.958,8961.638
2026-08-12 19:26:57.445706,758.805,8961.368,8961.368
2026-08-12 19:26:58.445706,759.805,8952.998,8955.293
2026-08-12 19:26:59.445706,760.805,8945.708,8952.998
2026-08-12 19:27:00.445706,761.805,8955.293,8949.150
2026-08-12 19:27:01.445706,762.805,8949.150,8945.708
2026-08-12 19:27:02.445706,763.805,8945.505,8945.505
2026-08-12 19:27:03.445706,764.805,8939.633,8940.848
2026-08-12 19:27:04.445706,765.805,8937.000,8939.633
2026-08-12 19:27:05.445706,766.805,8940.848,8937.000
2026-08-12 19:27:06.445706,767.805,8924.445,8933.761
2026-08-12 19:27:07.445706,768.805,8925.795,8929.643
2026-08-12 19:27:08.445706,769.805,8933.761,8926.740
2026-08-12 19:27:09.445706,770.805,8918.438,8925.795
2026-08-12 19:27:10.445706,771.805,8929.643,8924.445
2026-08-12 19:27:11.445706,772.805,8910.203,8918.438
2026-08-12 19:27:12.445706,773.805,8917.763,8917.763
2026-08-12 19:27:13.445706,774.805,8926.740,8910.203
2026-08-12 19:27:14.445706,775.805,8895.758,8907.908
2026-08-12 19:27:15.445706,776.805,8892.181,8901.900
2026-08-12 19:27:16.445706,777.805,8901.900,8899.065
2026-08-12 19:27:17.445706,778.805,8907.908,8896.905
2026-08-12 19:27:18.445706,779.805,8892.653,8895.758
2026-08-12 19:27:19.445706,780.805,8899.065,8892.653
2026-08-12 19:27:20.445706,781.805,8896.905,8892.181
2026-08-12 19:27:21.445706,782.805,8886.982,8890.897
2026-08-12 19:27:22.445706,783.805,8890.897,8886.982
2026-08-12 19:27:23.445706,784.805,8885.903,8885.903
2026-08-12 19:27:24.445706,785.805,8885.633,8885.633
2026-08-12 19:27:25.445706,786.805,8875.170,8882.865
2026-08-12 19:27:26.445706,787.805,8881.516,8881.516
2026-08-12 19:27:27.445706,788.805,8866.396,8875.170
2026-08-12 19:27:28.445706,789.805,8858.295,8871.458
2026-08-12 19:27:29.445706,790.805,8882.865,8866.396
2026-08-12 19:27:30.445706,791.805,8859.173,8862.480
2026-08-12 19:27:31.445706,792.805,8862.480,8862.480
2026-08-12 19:27:32.445706,793.805,8854.650,8859.173
2026-08-12 19:27:33.445706,794.805,8871.458,8858.295
2026-08-12 19:27:34.445706,795.805,8848.778,8854.650
2026-08-12 19:27:35.445706,796.805,8862.480,8849.655
2026-08-12 19:27:36.445706,797.805,8842.838,8848.846
2026-08-12 19:27:37.445706,798.805,8841.960,8848.778
2026-08-12 19:27:38.445706,799.805,8848.846,8842.838
2026-08-12 19:27:39.445706,800.805,8827.245,8841.960
2026-08-12 19:27:40.445706,801.805,8849.655,8831.903
2026-08-12 19:27:41.445706,802.805,8819.078,8827.245
2026-08-12 19:27:42.445706,803.805,8821.238,8821.980
2026-08-12 19:27:43.445706,804.805,8831.903,8821.238
2026-08-12 19:27:44.445706,805.805,8821.103,8821.103
2026-08-12 19:27:45.445706,806.805,8815.838,8819.078
2026-08-12 19:27:46.445706,807.805,8809.493,8815.838
2026-08-12 19:27:47.445706,808.805,8821.980,8814.218
2026-08-12 19:27:48.445706,809.805,8814.218,8809.493
2026-08-12 19:27:49.445706,810.805,8809.021,8809.021
2026-08-12 19:27:50.445706,811.805,8796.601,8803.283
2026-08-12 19:27:51.445706,812.805,8798.625,8801.865
2026-08-12 19:27:52.445706,813.805,8799.030,8799.030
2026-08-12 19:27:53.445706,814.805,8798.625,8798.625
2026-08-12 19:27:54.445706,815.805,8803.283,8798.625
2026-08-12 19:27:55.445706,816.805,8793.698,8796.601
2026-08-12 19:27:56.445706,817.805,8786.476,8793.698
2026-08-12 19:27:57.445706,818.805,8801.865,8790.391
2026-08-12 19:27:58.445706,819.805,8784.450,8788.230
2026-08-12 19:27:59.445706,820.805,8790.391,8786.476
2026-08-12 19:28:00.445706,821.805,8781.886,8785.868
2026-08-12 19:28:01.445706,822.805,8788.230,8784.450
2026-08-12 19:28:02.445706,823.805,8785.868,8781.886
2026-08-12 19:28:03.445706,824.805,8774.460,8780.535
2026-08-12 19:28:04.445706,825.805,8772.503,8780.535
2026-08-12 19:28:05.445706,826.805,8769.263,8774.460
2026-08-12 19:28:06.445706,827.805,8780.535,8773.650
2026-08-12 19:28:07.445706,828.805,8780.535,8772.503
2026-08-12 19:28:08.445706,829.805,8768.588,8769.263
2026-08-12 19:28:09.445706,830.805,8773.650,8768.588
2026-08-12 19:28:10.445706,831.805,8761.905,8761.905
2026-08-12 19:28:11.445706,832.805,8750.565,8750.565
2026-08-12 19:28:12.445706,833.805,8746.516,8750.228
2026-08-12 19:28:13.445706,834.805,8748.405,8748.405
2026-08-12 19:28:14.445706,835.805,8750.228,8746.516
2026-08-12 19:28:15.445706,836.805,8736.120,8743.275
